Province,Month,Year,Events,Fatalities
Kongo-Central,December,2007,0,0
Kongo-Central,January,2008,0,0
Kongo-Central,February,2008,0,0
Kongo-Central,March,2008,0,0
Kongo-Central,April,2008,0,0
Kongo-Central,May,2008,0,0
Kongo-Central,June,2008,0,0
Kongo-Central,July,2008,0,0
Kongo-Central,August,2008,0,0
Kongo-Central,September,2008,0,0
Kongo-Central,October,2008,0,0
Kongo-Central,November,2008,0,0
Kongo-Central,December,2008,0,0
Kongo-Central,January,2009,0,0
Kongo-Central,February,2009,0,0
Kongo-Central,March,2009,0,0
Kongo-Central,April,2009,0,0
Kongo-Central,May,2009,0,0
Kongo-Central,June,2009,0,0
Kongo-Central,July,2009,0,0
Kongo-Central,August,2009,0,0
Kongo-Central,September,2009,0,0
Kongo-Central,October,2009,0,0
Kongo-Central,November,2009,0,0
Kongo-Central,December,2009,0,0
Kongo-Central,January,2010,0,0
Kongo-Central,February,2010,0,0
Kongo-Central,March,2010,0,0
Kongo-Central,April,2010,0,0
Kongo-Central,May,2010,0,0
Kongo-Central,June,2010,0,0
Kongo-Central,July,2010,0,0
Kongo-Central,August,2010,0,0
Kongo-Central,September,2010,0,0
Kongo-Central,October,2010,0,0
Kongo-Central,November,2010,0,0
Kongo-Central,December,2010,0,0
Kongo-Central,January,2011,0,0
Kongo-Central,February,2011,0,0
Kongo-Central,March,2011,0,0
Kongo-Central,April,2011,0,0
Kongo-Central,May,2011,0,0
Kongo-Central,June,2011,0,0
Kongo-Central,July,2011,0,0
Kongo-Central,August,2011,0,0
Kongo-Central,September,2011,0,0
Kongo-Central,October,2011,0,0
Kongo-Central,November,2011,0,0
Kongo-Central,December,2011,0,0
Kongo-Central,January,2012,0,0
Kongo-Central,February,2012,0,0
Kongo-Central,March,2012,0,0
Kongo-Central,April,2012,0,0
Kongo-Central,May,2012,0,0
Kongo-Central,June,2012,0,0
Kongo-Central,July,2012,0,0
Kongo-Central,August,2012,0,0
Kongo-Central,September,2012,0,0
Kongo-Central,October,2012,0,0
Kongo-Central,November,2012,0,0
Kongo-Central,December,2012,0,0
Kongo-Central,January,2013,0,0
Kongo-Central,February,2013,0,0
Kongo-Central,March,2013,0,0
Kongo-Central,April,2013,0,0
Kongo-Central,May,2013,0,0
Kongo-Central,June,2013,0,0
Kongo-Central,July,2013,0,0
Kongo-Central,August,2013,0,0
Kongo-Central,September,2013,0,0
Kongo-Central,October,2013,0,0
Kongo-Central,November,2013,0,0
Kongo-Central,December,2013,0,0
Kongo-Central,January,2014,0,0
Kongo-Central,February,2014,0,0
Kongo-Central,March,2014,0,0
Kongo-Central,April,2014,0,0
Kongo-Central,May,2014,0,0
Kongo-Central,June,2014,0,0
Kongo-Central,July,2014,0,0
Kongo-Central,August,2014,0,0
Kongo-Central,September,2014,0,0
Kongo-Central,October,2014,0,0
Kongo-Central,November,2014,0,0
Kongo-Central,December,2014,0,0
Kongo-Central,January,2015,0,0
Kongo-Central,February,2015,0,0
Kongo-Central,March,2015,0,0
Kongo-Central,April,2015,0,0
Kongo-Central,May,2015,0,0
Kongo-Central,June,2015,0,0
Kongo-Central,July,2015,0,0
Kongo-Central,August,2015,0,0
Kongo-Central,September,2015,0,0
Kongo-Central,October,2015,0,0
Kongo-Central,November,2015,0,0
Kongo-Central,December,2015,0,0
Kongo-Central,January,2016,0,0
Kongo-Central,February,2016,0,0
Kongo-Central,March,2016,0,0
Kongo-Central,April,2016,0,0
Kongo-Central,May,2016,0,0
Kongo-Central,June,2016,0,0
Kongo-Central,July,2016,0,0
Kongo-Central,August,2016,0,0
Kongo-Central,September,2016,0,0
Kongo-Central,October,2016,1,0
Kongo-Central,November,2016,0,0
Kongo-Central,December,2016,0,0
Kongo-Central,January,2017,0,0
Kongo-Central,February,2017,0,0
Kongo-Central,March,2017,0,0
Kongo-Central,April,2017,0,0
Kongo-Central,May,2017,0,0
Kongo-Central,June,2017,0,0
Kongo-Central,July,2017,0,0
Kongo-Central,August,2017,0,0
Kongo-Central,September,2017,0,0
Kongo-Central,October,2017,0,0
Kongo-Central,November,2017,0,0
Kongo-Central,December,2017,0,0
Kongo-Central,January,2018,0,0
Kongo-Central,February,2018,0,0
Kongo-Central,March,2018,0,0
Kongo-Central,April,2018,0,0
Kongo-Central,May,2018,0,0
Kongo-Central,June,2018,0,0
Kongo-Central,July,2018,0,0
Kongo-Central,August,2018,0,0
Kongo-Central,September,2018,0,0
Kongo-Central,October,2018,0,0
Kongo-Central,December,2018,0,0
Kongo-Central,January,2019,0,0
Kongo-Central,February,2019,0,0
Kongo-Central,March,2019,0,0
Kongo-Central,April,2019,0,0
Kongo-Central,May,2019,0,0
Kongo-Central,June,2019,0,0
Kongo-Central,July,2019,0,0
Kongo-Central,August,2019,0,0
Kongo-Central,September,2019,0,0
Kongo-Central,October,2019,0,0
Kongo-Central,November,2019,0,0
Kongo-Central,December,2019,0,0
Kongo-Central,January,2020,0,0
Kongo-Central,February,2020,0,0
Kongo-Central,March,2020,0,0
Kongo-Central,April,2020,0,0
Kongo-Central,May,2020,0,0
Kongo-Central,June,2020,0,0
Kongo-Central,July,2020,0,0
Kongo-Central,August,2020,0,0
Kongo-Central,September,2020,0,0
Kongo-Central,October,2020,0,0
Kongo-Central,November,2020,0,0
Kongo-Central,December,2020,0,0
Kongo-Central,January,2021,0,0
Kongo-Central,February,2021,0,0
Kongo-Central,March,2021,0,0
Kongo-Central,April,2021,0,0
Kongo-Central,May,2021,0,0
Kongo-Central,June,2021,0,0
Kongo-Central,July,2021,0,0
Kongo-Central,August,2021,0,0
Kongo-Central,September,2021,0,0
Kongo-Central,October,2021,0,0
Kongo-Central,November,2021,0,0
Kongo-Central,December,2021,0,0
Kongo-Central,January,2022,0,0
Kongo-Central,February,2022,0,0
Kongo-Central,March,2022,0,0
Kongo-Central,April,2022,0,0
Kongo-Central,May,2022,0,0
Kongo-Central,June,2022,0,0
Kongo-Central,July,2022,0,0
Kongo-Central,August,2022,0,0
Kongo-Central,September,2022,0,0
Kongo-Central,October,2022,0,0
Kongo-Central,November,2022,0,0
Kongo-Central,December,2022,0,0
Kongo-Central,January,2023,0,0
Kongo-Central,February,2023,0,0
Kongo-Central,March,2023,0,0
Kongo-Central,April,2023,0,0
Kongo-Central,May,2023,0,0
Kongo-Central,June,2023,0,0
Kongo-Central,August,2023,0,0
Kongo-Central,October,2023,0,0
Kongo-Central,November,2023,0,0
Kongo-Central,December,2023,0,0
Kongo-Central,January,2024,0,0
Kongo-Central,February,2024,0,0
Kongo-Central,March,2024,0,0
Kongo-Central,April,2024,0,0
Kongo-Central,May,2024,0,0
Kongo-Central,June,2024,0,0
Kongo-Central,July,2024,0,0
Kongo-Central,August,2024,0,0
Kongo-Central,September,2024,0,0
Kongo-Central,October,2024,1,0
Kongo-Central,December,2024,0,0
Kongo-Central,January,2025,0,0
Kongo-Central,February,2025,0,0
Kongo-Central,March,2025,0,0
Kongo-Central,April,2025,0,0
Kongo-Central,May,2025,0,0
Kongo-Central,June,2025,0,0
Kongo-Central,July,2025,0,0
Kongo-Central,August,2025,0,0
Kongo-Central,September,2025,0,0
Kongo-Central,October,2025,0,0
Kongo-Central,November,2025,0,0
Kongo-Central,December,2025,0,0
Kongo-Central,January,2026,0,0
Kongo-Central,November,2024,2,1
Kongo-Central,November,2018,1,2
Kongo-Central,September,2023,1,18
Kongo-Central,July,2023,1,30
Maniema,January,1997,0,0
Maniema,February,1997,1,0
Maniema,March,1997,2,0
Maniema,April,1997,0,0
Maniema,May,1997,0,0
Maniema,June,1997,0,0
Maniema,July,1997,0,0
Maniema,August,1997,1,0
Maniema,September,1997,0,0
Maniema,October,1997,0,0
Maniema,November,1997,0,0
Maniema,December,1997,0,0
Maniema,January,1998,0,0
Maniema,February,1998,0,0
Maniema,March,1998,0,0
Maniema,April,1998,0,0
Maniema,May,1998,0,0
Maniema,June,1998,0,0
Maniema,July,1998,0,0
Maniema,August,1998,0,0
Maniema,September,1998,1,0
Maniema,November,1998,0,0
Maniema,December,1998,0,0
Maniema,January,1999,0,0
Maniema,February,1999,0,0
Maniema,March,1999,2,0
Maniema,April,1999,0,0
Maniema,May,1999,0,0
Maniema,June,1999,0,0
Maniema,July,1999,0,0
Maniema,August,1999,0,0
Maniema,September,1999,0,0
Maniema,October,1999,0,0
Maniema,November,1999,0,0
Maniema,December,1999,0,0
Maniema,January,2000,0,0
Maniema,February,2000,0,0
Maniema,March,2000,0,0
Maniema,April,2000,0,0
Maniema,May,2000,0,0
Maniema,June,2000,0,0
Maniema,July,2000,0,0
Maniema,August,2000,0,0
Maniema,September,2000,0,0
Maniema,October,2000,0,0
Maniema,November,2000,0,0
Maniema,December,2000,0,0
Maniema,January,2001,0,0
Maniema,February,2001,0,0
Maniema,March,2001,0,0
Maniema,April,2001,0,0
Maniema,May,2001,0,0
Maniema,June,2001,0,0
Maniema,July,2001,0,0
Maniema,August,2001,0,0
Maniema,October,2001,2,0
Maniema,December,2001,2,0
Maniema,January,2002,1,0
Maniema,February,2002,1,0
Maniema,March,2002,1,0
Maniema,April,2002,0,0
Maniema,May,2002,0,0
Maniema,June,2002,0,0
Maniema,October,2002,1,0
Maniema,November,2002,0,0
Maniema,December,2002,0,0
Maniema,January,2003,0,0
Maniema,February,2003,0,0
Maniema,March,2003,0,0
Maniema,April,2003,0,0
Maniema,May,2003,0,0
Maniema,June,2003,0,0
Maniema,July,2003,0,0
Maniema,August,2003,0,0
Maniema,September,2003,0,0
Maniema,October,2003,0,0
Maniema,November,2003,0,0
Maniema,December,2003,0,0
Maniema,January,2004,0,0
Maniema,February,2004,0,0
Maniema,March,2004,0,0
Maniema,April,2004,0,0
Maniema,May,2004,0,0
Maniema,June,2004,0,0
Maniema,July,2004,0,0
Maniema,August,2004,0,0
Maniema,September,2004,0,0
Maniema,October,2004,0,0
Maniema,November,2004,0,0
Maniema,December,2004,0,0
Maniema,January,2005,0,0
Maniema,February,2005,0,0
Maniema,March,2005,0,0
Maniema,April,2005,0,0
Maniema,May,2005,0,0
Maniema,June,2005,0,0
Maniema,July,2005,0,0
Maniema,August,2005,0,0
Maniema,September,2005,0,0
Maniema,October,2005,0,0
Maniema,November,2005,0,0
Maniema,December,2005,0,0
Maniema,January,2006,0,0
Maniema,February,2006,0,0
Maniema,March,2006,0,0
Maniema,April,2006,0,0
Maniema,May,2006,0,0
Maniema,June,2006,0,0
Maniema,July,2006,0,0
Maniema,August,2006,0,0
Maniema,September,2006,0,0
Maniema,October,2006,0,0
Maniema,November,2006,0,0
Maniema,December,2006,0,0
Maniema,January,2007,0,0
Maniema,February,2007,0,0
Maniema,March,2007,0,0
Maniema,April,2007,0,0
Maniema,May,2007,0,0
Maniema,June,2007,0,0
Maniema,July,2007,0,0
Maniema,August,2007,0,0
Maniema,September,2007,0,0
Maniema,October,2007,0,0
Maniema,November,2007,0,0
Maniema,December,2007,0,0
Maniema,January,2008,0,0
Maniema,February,2008,0,0
Maniema,March,2008,0,0
Maniema,April,2008,0,0
Maniema,May,2008,0,0
Maniema,June,2008,0,0
Maniema,July,2008,0,0
Maniema,August,2008,0,0
Maniema,September,2008,0,0
Maniema,October,2008,0,0
Maniema,November,2008,0,0
Maniema,December,2008,0,0
Maniema,January,2009,0,0
Maniema,February,2009,0,0
Maniema,March,2009,0,0
Maniema,April,2009,0,0
Maniema,May,2009,0,0
Maniema,June,2009,0,0
Maniema,July,2009,0,0
Maniema,August,2009,0,0
Maniema,September,2009,0,0
Maniema,October,2009,0,0
Maniema,December,2009,0,0
Maniema,January,2010,0,0
Maniema,February,2010,0,0
Maniema,March,2010,0,0
Maniema,April,2010,0,0
Maniema,May,2010,0,0
Maniema,June,2010,0,0
Maniema,July,2010,0,0
Maniema,August,2010,0,0
Maniema,September,2010,0,0
Maniema,October,2010,0,0
Maniema,November,2010,0,0
Maniema,December,2010,0,0
Maniema,January,2011,0,0
Maniema,February,2011,0,0
Maniema,March,2011,0,0
Maniema,April,2011,0,0
Maniema,May,2011,0,0
Maniema,June,2011,0,0
Maniema,July,2011,0,0
Maniema,August,2011,0,0
Maniema,September,2011,0,0
Maniema,October,2011,0,0
Maniema,November,2011,0,0
Maniema,December,2011,0,0
Maniema,January,2012,0,0
Maniema,February,2012,0,0
Maniema,March,2012,0,0
Maniema,April,2012,0,0
Maniema,May,2012,0,0
Maniema,June,2012,1,0
Maniema,July,2012,0,0
Maniema,August,2012,0,0
Maniema,September,2012,0,0
Maniema,October,2012,0,0
Maniema,November,2012,0,0
Maniema,December,2012,0,0
Maniema,February,2013,0,0
Maniema,March,2013,0,0
Maniema,April,2013,0,0
Maniema,May,2013,0,0
Maniema,June,2013,0,0
Maniema,July,2013,0,0
Maniema,August,2013,0,0
Maniema,September,2013,0,0
Maniema,October,2013,0,0
Maniema,November,2013,0,0
Maniema,January,2014,1,0
Maniema,February,2014,0,0
Maniema,March,2014,0,0
Maniema,April,2014,0,0
Maniema,May,2014,0,0
Maniema,June,2014,0,0
Maniema,July,2014,0,0
Maniema,August,2014,0,0
Maniema,September,2014,0,0
Maniema,October,2014,0,0
Maniema,November,2014,0,0
Maniema,December,2014,0,0
Maniema,January,2015,0,0
Maniema,February,2015,0,0
Maniema,March,2015,0,0
Maniema,April,2015,0,0
Maniema,May,2015,0,0
Maniema,June,2015,0,0
Maniema,July,2015,0,0
Maniema,August,2015,0,0
Maniema,September,2015,1,0
Maniema,October,2015,0,0
Maniema,November,2015,0,0
Maniema,December,2015,0,0
Maniema,January,2016,0,0
Maniema,February,2016,0,0
Maniema,March,2016,0,0
Maniema,April,2016,1,0
Maniema,May,2016,0,0
Maniema,June,2016,0,0
Maniema,July,2016,0,0
Maniema,August,2016,0,0
Maniema,September,2016,0,0
Maniema,October,2016,0,0
Maniema,November,2016,0,0
Maniema,December,2016,0,0
Maniema,January,2017,0,0
Maniema,February,2017,0,0
Maniema,March,2017,1,0
Maniema,April,2017,0,0
Maniema,May,2017,0,0
Maniema,June,2017,0,0
Maniema,July,2017,0,0
Maniema,August,2017,0,0
Maniema,September,2017,0,0
Maniema,October,2017,0,0
Maniema,November,2017,0,0
Maniema,December,2017,0,0
Maniema,January,2018,0,0
Maniema,February,2018,0,0
Maniema,March,2018,0,0
Maniema,April,2018,0,0
Maniema,May,2018,0,0
Maniema,June,2018,0,0
Maniema,July,2018,0,0
Maniema,August,2018,0,0
Maniema,September,2018,0,0
Maniema,October,2018,0,0
Maniema,November,2018,0,0
Maniema,December,2018,1,0
Maniema,February,2019,0,0
Maniema,March,2019,0,0
Maniema,April,2019,0,0
Maniema,May,2019,0,0
Maniema,June,2019,0,0
Maniema,August,2019,0,0
Maniema,September,2019,0,0
Maniema,October,2019,0,0
Maniema,November,2019,0,0
Maniema,December,2019,0,0
Maniema,January,2020,2,0
Maniema,February,2020,0,0
Maniema,March,2020,1,0
Maniema,April,2020,0,0
Maniema,May,2020,0,0
Maniema,June,2020,0,0
Maniema,July,2020,0,0
Maniema,October,2020,0,0
Maniema,December,2020,0,0
Maniema,January,2021,0,0
Maniema,February,2021,0,0
Maniema,March,2021,1,0
Maniema,April,2021,0,0
Maniema,May,2021,0,0
Maniema,June,2021,0,0
Maniema,July,2021,0,0
Maniema,August,2021,1,0
Maniema,September,2021,0,0
Maniema,October,2021,0,0
Maniema,November,2021,0,0
Maniema,December,2021,1,0
Maniema,February,2022,0,0
Maniema,March,2022,0,0
Maniema,April,2022,0,0
Maniema,May,2022,0,0
Maniema,June,2022,0,0
Maniema,August,2022,0,0
Maniema,September,2022,0,0
Maniema,October,2022,0,0
Maniema,November,2022,0,0
Maniema,January,2023,1,0
Maniema,March,2023,0,0
Maniema,April,2023,0,0
Maniema,June,2023,0,0
Maniema,July,2023,0,0
Maniema,August,2023,0,0
Maniema,September,2023,0,0
Maniema,October,2023,0,0
Maniema,December,2023,0,0
Maniema,January,2024,0,0
Maniema,February,2024,0,0
Maniema,March,2024,0,0
Maniema,April,2024,0,0
Maniema,May,2024,0,0
Maniema,June,2024,0,0
Maniema,July,2024,0,0
Maniema,August,2024,0,0
Maniema,September,2024,0,0
Maniema,October,2024,0,0
Maniema,November,2024,0,0
Maniema,December,2024,0,0
Maniema,January,2025,0,0
Maniema,February,2025,0,0
Maniema,March,2025,0,0
Maniema,April,2025,0,0
Maniema,May,2025,0,0
Maniema,June,2025,0,0
Maniema,July,2025,0,0
Maniema,October,2025,0,0
Maniema,November,2025,0,0
Maniema,December,2025,0,0
Maniema,January,2026,0,0
Maniema,July,2002,2,1
Maniema,November,2009,1,1
Maniema,January,2019,1,1
Maniema,July,2019,1,1
Maniema,August,2020,2,1
Maniema,September,2020,1,1
Maniema,January,2022,1,1
Maniema,July,2022,1,1
Maniema,December,2022,2,1
Maniema,February,2023,1,1
Maniema,May,2023,2,1
Maniema,November,2023,2,1
Maniema,January,2013,1,2
Maniema,November,2020,2,3
Maniema,September,2002,2,8
Maniema,August,2025,1,9
Maniema,September,2025,1,9
Maniema,September,2001,2,10
Maniema,November,2001,1,50
Maniema,August,2002,3,57
Maniema,October,1998,12,94
Maniema,December,2013,1,108
Kinshasa,January,1997,0,0
Kinshasa,February,1997,0,0
Kinshasa,March,1997,1,0
Kinshasa,April,1997,0,0
Kinshasa,May,1997,0,0
Kinshasa,June,1997,0,0
Kinshasa,August,1997,0,0
Kinshasa,September,1997,0,0
Kinshasa,October,1997,0,0
Kinshasa,December,1997,0,0
Kinshasa,January,1998,0,0
Kinshasa,February,1998,0,0
Kinshasa,March,1998,0,0
Kinshasa,April,1998,0,0
Kinshasa,May,1998,0,0
Kinshasa,June,1998,0,0
Kinshasa,July,1998,0,0
Kinshasa,August,1998,0,0
Kinshasa,September,1998,0,0
Kinshasa,October,1998,0,0
Kinshasa,November,1998,0,0
Kinshasa,December,1998,0,0
Kinshasa,January,1999,0,0
Kinshasa,February,1999,0,0
Kinshasa,March,1999,0,0
Kinshasa,April,1999,0,0
Kinshasa,May,1999,0,0
Kinshasa,June,1999,0,0
Kinshasa,July,1999,0,0
Kinshasa,August,1999,0,0
Kinshasa,September,1999,0,0
Kinshasa,October,1999,0,0
Kinshasa,November,1999,0,0
Kinshasa,December,1999,0,0
Kinshasa,January,2000,0,0
Kinshasa,February,2000,0,0
Kinshasa,March,2000,0,0
Kinshasa,May,2000,0,0
Kinshasa,June,2000,0,0
Kinshasa,July,2000,0,0
Kinshasa,August,2000,0,0
Kinshasa,September,2000,0,0
Kinshasa,October,2000,0,0
Kinshasa,November,2000,0,0
Kinshasa,December,2000,0,0
Kinshasa,January,2001,0,0
Kinshasa,February,2001,0,0
Kinshasa,March,2001,0,0
Kinshasa,April,2001,0,0
Kinshasa,May,2001,0,0
Kinshasa,June,2001,0,0
Kinshasa,July,2001,0,0
Kinshasa,August,2001,0,0
Kinshasa,September,2001,0,0
Kinshasa,October,2001,0,0
Kinshasa,November,2001,0,0
Kinshasa,December,2001,0,0
Kinshasa,January,2002,0,0
Kinshasa,February,2002,0,0
Kinshasa,March,2002,0,0
Kinshasa,April,2002,0,0
Kinshasa,May,2002,0,0
Kinshasa,June,2002,0,0
Kinshasa,July,2002,0,0
Kinshasa,August,2002,0,0
Kinshasa,September,2002,0,0
Kinshasa,October,2002,0,0
Kinshasa,November,2002,0,0
Kinshasa,December,2002,0,0
Kinshasa,January,2003,0,0
Kinshasa,February,2003,0,0
Kinshasa,March,2003,0,0
Kinshasa,April,2003,0,0
Kinshasa,May,2003,0,0
Kinshasa,June,2003,0,0
Kinshasa,July,2003,0,0
Kinshasa,August,2003,0,0
Kinshasa,September,2003,0,0
Kinshasa,October,2003,0,0
Kinshasa,November,2003,0,0
Kinshasa,December,2003,0,0
Kinshasa,January,2004,0,0
Kinshasa,February,2004,0,0
Kinshasa,March,2004,0,0
Kinshasa,April,2004,0,0
Kinshasa,May,2004,0,0
Kinshasa,June,2004,0,0
Kinshasa,July,2004,0,0
Kinshasa,August,2004,0,0
Kinshasa,September,2004,0,0
Kinshasa,October,2004,0,0
Kinshasa,November,2004,0,0
Kinshasa,December,2004,0,0
Kinshasa,January,2005,0,0
Kinshasa,February,2005,0,0
Kinshasa,March,2005,0,0
Kinshasa,April,2005,0,0
Kinshasa,May,2005,0,0
Kinshasa,June,2005,0,0
Kinshasa,July,2005,0,0
Kinshasa,August,2005,0,0
Kinshasa,September,2005,0,0
Kinshasa,October,2005,0,0
Kinshasa,November,2005,0,0
Kinshasa,December,2005,0,0
Kinshasa,January,2006,0,0
Kinshasa,February,2006,0,0
Kinshasa,March,2006,0,0
Kinshasa,April,2006,0,0
Kinshasa,May,2006,0,0
Kinshasa,June,2006,0,0
Kinshasa,July,2006,0,0
Kinshasa,August,2006,0,0
Kinshasa,September,2006,0,0
Kinshasa,October,2006,0,0
Kinshasa,November,2006,0,0
Kinshasa,December,2006,0,0
Kinshasa,January,2007,0,0
Kinshasa,February,2007,0,0
Kinshasa,March,2007,0,0
Kinshasa,April,2007,0,0
Kinshasa,May,2007,0,0
Kinshasa,June,2007,0,0
Kinshasa,July,2007,0,0
Kinshasa,August,2007,0,0
Kinshasa,September,2007,0,0
Kinshasa,October,2007,0,0
Kinshasa,November,2007,0,0
Kinshasa,December,2007,0,0
Kinshasa,January,2008,0,0
Kinshasa,February,2008,0,0
Kinshasa,March,2008,0,0
Kinshasa,April,2008,0,0
Kinshasa,May,2008,0,0
Kinshasa,June,2008,0,0
Kinshasa,July,2008,0,0
Kinshasa,August,2008,0,0
Kinshasa,September,2008,0,0
Kinshasa,October,2008,0,0
Kinshasa,November,2008,0,0
Kinshasa,December,2008,0,0
Kinshasa,January,2009,0,0
Kinshasa,February,2009,0,0
Kinshasa,March,2009,0,0
Kinshasa,April,2009,0,0
Kinshasa,May,2009,0,0
Kinshasa,June,2009,0,0
Kinshasa,July,2009,0,0
Kinshasa,August,2009,0,0
Kinshasa,September,2009,0,0
Kinshasa,October,2009,0,0
Kinshasa,November,2009,0,0
Kinshasa,December,2009,0,0
Kinshasa,January,2010,0,0
Kinshasa,February,2010,0,0
Kinshasa,March,2010,0,0
Kinshasa,April,2010,0,0
Kinshasa,May,2010,0,0
Kinshasa,June,2010,0,0
Kinshasa,July,2010,0,0
Kinshasa,August,2010,0,0
Kinshasa,September,2010,0,0
Kinshasa,October,2010,0,0
Kinshasa,November,2010,0,0
Kinshasa,December,2010,0,0
Kinshasa,January,2011,0,0
Kinshasa,March,2011,0,0
Kinshasa,April,2011,0,0
Kinshasa,May,2011,0,0
Kinshasa,June,2011,0,0
Kinshasa,July,2011,0,0
Kinshasa,August,2011,0,0
Kinshasa,September,2011,0,0
Kinshasa,October,2011,0,0
Kinshasa,November,2011,1,0
Kinshasa,December,2011,0,0
Kinshasa,January,2012,0,0
Kinshasa,February,2012,0,0
Kinshasa,March,2012,0,0
Kinshasa,April,2012,0,0
Kinshasa,May,2012,0,0
Kinshasa,June,2012,0,0
Kinshasa,July,2012,0,0
Kinshasa,August,2012,0,0
Kinshasa,September,2012,0,0
Kinshasa,October,2012,0,0
Kinshasa,November,2012,0,0
Kinshasa,December,2012,0,0
Kinshasa,January,2013,0,0
Kinshasa,February,2013,0,0
Kinshasa,March,2013,0,0
Kinshasa,April,2013,0,0
Kinshasa,May,2013,0,0
Kinshasa,June,2013,0,0
Kinshasa,July,2013,0,0
Kinshasa,August,2013,0,0
Kinshasa,September,2013,0,0
Kinshasa,October,2013,0,0
Kinshasa,November,2013,0,0
Kinshasa,December,2013,0,0
Kinshasa,January,2014,0,0
Kinshasa,February,2014,0,0
Kinshasa,March,2014,0,0
Kinshasa,May,2014,0,0
Kinshasa,June,2014,0,0
Kinshasa,September,2014,0,0
Kinshasa,October,2014,0,0
Kinshasa,November,2014,0,0
Kinshasa,December,2014,0,0
Kinshasa,January,2015,0,0
Kinshasa,February,2015,0,0
Kinshasa,March,2015,0,0
Kinshasa,May,2015,0,0
Kinshasa,June,2015,0,0
Kinshasa,July,2015,0,0
Kinshasa,August,2015,0,0
Kinshasa,September,2015,0,0
Kinshasa,October,2015,0,0
Kinshasa,November,2015,1,0
Kinshasa,December,2015,0,0
Kinshasa,January,2016,0,0
Kinshasa,February,2016,0,0
Kinshasa,March,2016,0,0
Kinshasa,April,2016,0,0
Kinshasa,May,2016,1,0
Kinshasa,June,2016,0,0
Kinshasa,July,2016,0,0
Kinshasa,August,2016,1,0
Kinshasa,September,2016,0,0
Kinshasa,October,2016,1,0
Kinshasa,November,2016,2,0
Kinshasa,December,2016,0,0
Kinshasa,January,2017,0,0
Kinshasa,April,2017,0,0
Kinshasa,July,2017,0,0
Kinshasa,August,2017,1,0
Kinshasa,September,2017,0,0
Kinshasa,October,2017,0,0
Kinshasa,November,2017,0,0
Kinshasa,December,2017,0,0
Kinshasa,February,2018,0,0
Kinshasa,March,2018,0,0
Kinshasa,April,2018,0,0
Kinshasa,July,2018,0,0
Kinshasa,August,2018,0,0
Kinshasa,October,2018,0,0
Kinshasa,November,2018,0,0
Kinshasa,December,2018,1,0
Kinshasa,January,2019,0,0
Kinshasa,February,2019,0,0
Kinshasa,March,2019,0,0
Kinshasa,April,2019,0,0
Kinshasa,June,2019,0,0
Kinshasa,August,2019,0,0
Kinshasa,September,2019,0,0
Kinshasa,December,2019,0,0
Kinshasa,January,2020,0,0
Kinshasa,February,2020,0,0
Kinshasa,March,2020,0,0
Kinshasa,May,2020,0,0
Kinshasa,June,2020,0,0
Kinshasa,July,2020,0,0
Kinshasa,August,2020,1,0
Kinshasa,September,2020,1,0
Kinshasa,October,2020,0,0
Kinshasa,November,2020,0,0
Kinshasa,December,2020,0,0
Kinshasa,January,2021,0,0
Kinshasa,February,2021,2,0
Kinshasa,March,2021,0,0
Kinshasa,April,2021,1,0
Kinshasa,May,2021,0,0
Kinshasa,June,2021,1,0
Kinshasa,July,2021,1,0
Kinshasa,August,2021,0,0
Kinshasa,October,2021,3,0
Kinshasa,November,2021,1,0
Kinshasa,December,2021,0,0
Kinshasa,February,2022,3,0
Kinshasa,March,2022,1,0
Kinshasa,April,2022,0,0
Kinshasa,May,2022,0,0
Kinshasa,June,2022,0,0
Kinshasa,August,2022,2,0
Kinshasa,September,2022,1,0
Kinshasa,October,2022,3,0
Kinshasa,November,2022,1,0
Kinshasa,January,2023,0,0
Kinshasa,March,2023,1,0
Kinshasa,April,2023,0,0
Kinshasa,September,2023,1,0
Kinshasa,October,2023,0,0
Kinshasa,January,2024,2,0
Kinshasa,February,2024,0,0
Kinshasa,March,2024,1,0
Kinshasa,October,2024,0,0
Kinshasa,December,2024,0,0
Kinshasa,January,2025,1,0
Kinshasa,January,2026,1,0
Kinshasa,April,2014,1,1
Kinshasa,August,2014,3,1
Kinshasa,May,2017,1,1
Kinshasa,October,2019,4,1
Kinshasa,November,2019,3,1
Kinshasa,September,2021,2,1
Kinshasa,February,2023,2,1
Kinshasa,December,2023,3,1
Kinshasa,April,2024,1,1
Kinshasa,June,2024,1,1
Kinshasa,November,2024,1,1
Kinshasa,April,2025,1,1
Kinshasa,May,2025,1,1
Kinshasa,February,2011,1,2
Kinshasa,January,2018,1,2
Kinshasa,July,2019,1,2
Kinshasa,January,2022,3,2
Kinshasa,July,2024,3,2
Kinshasa,March,2025,4,2
Kinshasa,September,2025,4,2
Kinshasa,December,2025,3,2
Kinshasa,February,2017,6,3
Kinshasa,June,2017,1,3
Kinshasa,May,2019,2,3
Kinshasa,July,2023,6,3
Kinshasa,August,2024,4,3
Kinshasa,July,2025,5,3
Kinshasa,October,2025,2,3
Kinshasa,March,2017,1,4
Kinshasa,July,2022,3,4
Kinshasa,June,2025,4,4
Kinshasa,May,2018,2,5
Kinshasa,September,2018,1,5
Kinshasa,May,2023,5,6
Kinshasa,August,2025,6,6
Kinshasa,April,2020,1,8
Kinshasa,May,2024,3,8
