Province,Month,Year,Events,Fatalities
Kongo-Central,February,2021,0,0
Kongo-Central,March,2021,0,0
Kongo-Central,April,2021,0,0
Kongo-Central,May,2021,0,0
Kongo-Central,June,2021,0,0
Kongo-Central,July,2021,0,0
Kongo-Central,August,2021,0,0
Kongo-Central,September,2021,0,0
Kongo-Central,October,2021,1,0
Kongo-Central,November,2021,2,0
Kongo-Central,December,2021,0,0
Kongo-Central,January,2022,0,0
Kongo-Central,February,2022,1,0
Kongo-Central,March,2022,0,0
Kongo-Central,April,2022,0,0
Kongo-Central,May,2022,0,0
Kongo-Central,July,2022,0,0
Kongo-Central,August,2022,0,0
Kongo-Central,September,2022,0,0
Kongo-Central,November,2022,0,0
Kongo-Central,December,2022,0,0
Kongo-Central,January,2023,0,0
Kongo-Central,February,2023,0,0
Kongo-Central,March,2023,0,0
Kongo-Central,April,2023,0,0
Kongo-Central,June,2023,0,0
Kongo-Central,July,2023,0,0
Kongo-Central,August,2023,0,0
Kongo-Central,September,2023,0,0
Kongo-Central,October,2023,0,0
Kongo-Central,November,2023,0,0
Kongo-Central,December,2023,0,0
Kongo-Central,January,2024,0,0
Kongo-Central,February,2024,0,0
Kongo-Central,March,2024,0,0
Kongo-Central,April,2024,0,0
Kongo-Central,May,2024,0,0
Kongo-Central,June,2024,0,0
Kongo-Central,July,2024,0,0
Kongo-Central,August,2024,0,0
Kongo-Central,September,2024,0,0
Kongo-Central,November,2024,0,0
Kongo-Central,December,2024,0,0
Kongo-Central,January,2025,0,0
Kongo-Central,February,2025,0,0
Kongo-Central,March,2025,0,0
Kongo-Central,May,2025,0,0
Kongo-Central,June,2025,0,0
Kongo-Central,August,2025,0,0
Kongo-Central,September,2025,0,0
Kongo-Central,October,2025,1,0
Kongo-Central,November,2025,0,0
Kongo-Central,December,2025,0,0
Kongo-Central,January,2026,0,0
Equateur,January,1997,0,0
Equateur,February,1997,0,0
Equateur,March,1997,0,0
Equateur,April,1997,0,0
Equateur,June,1997,1,0
Equateur,July,1997,0,0
Equateur,August,1997,0,0
Equateur,September,1997,0,0
Equateur,October,1997,0,0
Equateur,November,1997,0,0
Equateur,December,1997,0,0
Equateur,January,1998,0,0
Equateur,February,1998,0,0
Equateur,March,1998,0,0
Equateur,April,1998,0,0
Equateur,May,1998,0,0
Equateur,June,1998,0,0
Equateur,July,1998,0,0
Equateur,August,1998,0,0
Equateur,September,1998,0,0
Equateur,October,1998,0,0
Equateur,November,1998,0,0
Equateur,December,1998,0,0
Equateur,January,1999,0,0
Equateur,February,1999,0,0
Equateur,March,1999,0,0
Equateur,April,1999,0,0
Equateur,May,1999,0,0
Equateur,June,1999,0,0
Equateur,July,1999,0,0
Equateur,August,1999,0,0
Equateur,September,1999,0,0
Equateur,October,1999,0,0
Equateur,November,1999,1,0
Equateur,December,1999,1,0
Equateur,February,2000,0,0
Equateur,March,2000,0,0
Equateur,April,2000,1,0
Equateur,May,2000,1,0
Equateur,June,2000,1,0
Equateur,July,2000,0,0
Equateur,August,2000,1,0
Equateur,September,2000,0,0
Equateur,October,2000,1,0
Equateur,November,2000,1,0
Equateur,December,2000,0,0
Equateur,January,2001,0,0
Equateur,February,2001,0,0
Equateur,April,2001,0,0
Equateur,May,2001,1,0
Equateur,June,2001,0,0
Equateur,July,2001,0,0
Equateur,August,2001,0,0
Equateur,September,2001,0,0
Equateur,October,2001,0,0
Equateur,November,2001,0,0
Equateur,December,2001,0,0
Equateur,January,2002,0,0
Equateur,February,2002,0,0
Equateur,March,2002,0,0
Equateur,April,2002,0,0
Equateur,May,2002,0,0
Equateur,June,2002,0,0
Equateur,July,2002,0,0
Equateur,August,2002,0,0
Kongo-Central,June,2010,33,0
Kongo-Central,December,2012,25,0
Kongo-Central,May,2018,19,0
Kongo-Central,August,2018,33,0
Kasai-Oriental,April,1998,28,0
Kasai-Oriental,November,1999,0,0
Kasai-Oriental,December,1999,0,0
Kasai-Oriental,January,2000,0,0
Kasai-Oriental,February,2000,0,0
Kasai-Oriental,March,2000,0,0
Kasai-Oriental,April,2000,0,0
Kasai-Oriental,May,2000,0,0
Kasai-Oriental,June,2000,0,0
Kasai-Oriental,July,2000,0,0
Kasai-Oriental,August,2000,0,0
Kasai-Oriental,September,2000,0,0
Kasai-Oriental,October,2000,0,0
Kasai-Oriental,November,2000,0,0
Kasai-Oriental,December,2000,0,0
Kasai-Oriental,January,2001,0,0
Kasai-Oriental,February,2001,0,0
Kasai-Oriental,March,2001,0,0
Kasai-Oriental,May,2001,0,0
Kasai-Oriental,April,2009,28,0
Kasai-Oriental,November,2010,0,0
Kasai-Oriental,December,2010,0,0
Kasai-Oriental,January,2011,0,0
Kasai-Oriental,February,2011,0,0
Kasai-Oriental,March,2011,0,0
Kasai-Oriental,April,2011,0,0
Kasai-Oriental,May,2011,0,0
Kasai-Oriental,June,2011,0,0
Kasai-Oriental,July,2011,0,0
Kasai-Oriental,August,2011,0,0
Kasai-Oriental,October,2011,0,0
Kasai-Oriental,November,2011,0,0
Kasai-Oriental,February,2012,0,0
Kasai-Oriental,April,2012,0,0
Kasai-Oriental,June,2012,0,0
Kasai-Oriental,July,2012,0,0
Kasai-Oriental,August,2012,0,0
Kasai-Oriental,September,2012,0,0
Kasai-Oriental,October,2012,0,0
Kasai-Oriental,November,2012,0,0
Kasai-Oriental,December,2012,0,0
Kasai-Oriental,January,2013,0,0
Kasai-Oriental,February,2013,0,0
Kasai-Oriental,March,2013,0,0
Kasai-Oriental,April,2013,0,0
Kasai-Oriental,May,2013,0,0
Kasai-Oriental,June,2013,0,0
Kasai-Oriental,July,2013,0,0
Kasai-Oriental,August,2013,0,0
Kasai-Oriental,September,2013,0,0
Kasai-Oriental,October,2013,0,0
Kasai-Oriental,November,2013,0,0
Kasai-Oriental,February,2020,28,0
Kasai-Oriental,November,2021,0,0
Kasai-Oriental,December,2021,0,0
Kasai-Oriental,January,2022,0,0
Kasai-Oriental,February,2022,0,0
Kasai-Oriental,April,2022,0,0
Kasai-Oriental,May,2022,0,0
Kasai-Oriental,June,2022,0,0
Kasai-Oriental,August,2022,0,0
Kasai-Oriental,September,2022,0,0
Kasai-Oriental,October,2022,0,0
Kasai-Oriental,November,2022,0,0
Kasai-Oriental,December,2022,0,0
Kasai-Oriental,February,2023,0,0
Kasai-Oriental,March,2023,0,0
Kasai-Oriental,April,2023,0,0
Kasai-Oriental,June,2023,0,0
Kasai-Oriental,July,2023,0,0
Kasai-Oriental,August,2023,0,0
Kasai-Oriental,September,2023,0,0
Kasai-Oriental,October,2023,0,0
Kasai-Oriental,November,2023,0,0
Kasai-Oriental,December,2023,0,0
Kasai-Oriental,January,2024,0,0
Kasai-Oriental,February,2024,0,0
Kasai-Oriental,March,2024,0,0
Kasai-Oriental,April,2024,1,0
Kasai-Oriental,May,2024,1,0
Kasai-Oriental,June,2024,2,0
Kasai-Oriental,July,2024,2,0
Kasai-Oriental,September,2024,3,0
Kasai-Oriental,October,2024,1,0
Kasai-Oriental,November,2024,1,0
Kasai-Oriental,December,2024,1,0
Kasai-Oriental,January,2025,3,0
Kasai-Oriental,February,2025,0,0
Kasai-Oriental,March,2025,2,0
Kasai-Oriental,April,2025,2,0
Kasai-Oriental,May,2025,1,0
Kasai-Oriental,June,2025,1,0
Kasai-Oriental,July,2025,0,0
Kasai-Oriental,August,2025,0,0
Kasai-Oriental,September,2025,0,0
Kasai-Oriental,October,2025,3,0
Kasai-Oriental,November,2025,0,0
Kasai-Oriental,December,2025,1,0
Kasai-Oriental,January,2026,1,0
Kasai-Oriental,April,2002,0,0
Kasai-Oriental,August,2004,0,0
Kasai-Oriental,September,2011,2,0
Kasai-Oriental,January,2012,0,0
Kasai-Oriental,November,2016,0,0
Kasai-Oriental,December,2018,1,0
Kasai-Oriental,March,2019,2,0
Kasai-Oriental,February,2021,0,0
Kasai-Oriental,October,2021,0,0
Kasai-Oriental,January,2023,1,0
Kasai-Oriental,May,2023,0,0
Kasai-Oriental,March,2022,0,0
Kasai-Oriental,December,2011,0,0
Kasai-Oriental,August,2024,0,0
Kasai-Oriental,October,2005,0,0
Kasai-Oriental,March,2012,0,0
Kasai-Oriental,July,2022,1,0
Kasai-Oriental,January,2019,0,0
Kasai-Oriental,April,2001,0,0
Kasai-Oriental,May,2012,0,0
Kasai-Oriental,January,1997,0,0
Kasai-Oriental,February,1997,3,0
Kasai-Oriental,March,1997,4,0
Kasai-Oriental,April,1997,0,0
Kasai-Oriental,May,1997,1,0
Kasai-Oriental,June,1997,0,0
Kasai-Oriental,July,1997,0,0
Kasai-Oriental,August,1997,0,0
Kasai-Oriental,September,1997,0,0
Kasai-Oriental,October,1997,0,0
Kasai-Oriental,November,1997,0,0
Kasai-Oriental,December,1997,0,0
Kasai-Oriental,January,1998,0,0
Kasai-Oriental,February,1998,0,0
Kasai-Oriental,March,1998,0,0
Kasai-Oriental,April,1998,0,0
Kasai-Oriental,May,1998,0,0
Kasai-Oriental,June,1998,1,0
Kasai-Oriental,July,1998,0,0
Kasai-Oriental,August,1998,0,0
Kasai-Oriental,September,1998,0,0
Kasai-Oriental,October,1998,0,0
Kasai-Oriental,June,2002,0,0
Kasai-Oriental,July,2002,0,0
Kasai-Oriental,August,2002,0,0
Kasai-Oriental,September,2002,0,0
Kasai-Oriental,October,2002,0,0
Kasai-Oriental,November,2002,0,0
Kasai-Oriental,December,2002,0,0
Kasai-Oriental,January,2003,0,0
Kasai-Oriental,February,2003,0,0
Kasai-Oriental,March,2003,0,0
Kasai-Oriental,April,2003,0,0
Kasai-Oriental,May,2003,0,0
Kasai-Oriental,June,2003,0,0
Kasai-Oriental,July,2003,0,0
Kasai-Oriental,August,2003,0,0
Kasai-Oriental,September,2003,0,0
Kasai-Oriental,October,2003,0,0
Kasai-Oriental,November,2003,0,0
Kasai-Oriental,December,2003,0,0
Kasai-Oriental,January,2004,0,0
Kasai-Oriental,February,2004,0,0
Kasai-Oriental,March,2004,0,0
Kasai-Oriental,April,2004,0,0
Kasai-Oriental,May,2004,0,0
Kasai-Oriental,June,2004,0,0
Kasai-Oriental,July,2004,0,0
Kasai-Oriental,August,2004,0,0
Kasai-Oriental,September,2004,0,0
Kasai-Oriental,October,2004,0,0
Kasai-Oriental,November,2004,0,0
Kasai-Oriental,December,2004,0,0
Kasai-Oriental,January,2005,0,0
Kasai-Oriental,February,2005,0,0
Kasai-Oriental,March,2005,0,0
Kasai-Oriental,April,2005,0,0
Kasai-Oriental,May,2005,0,0
Kasai-Oriental,June,2005,0,0
Kasai-Oriental,July,2005,0,0
Kasai-Oriental,August,2005,0,0
Kasai-Oriental,September,2005,0,0
Kasai-Oriental,October,2005,0,0
Kasai-Oriental,November,2005,0,0
Kasai-Oriental,December,2005,0,0
Kasai-Oriental,January,2006,0,0
Kasai-Oriental,February,2006,0,0
Kasai-Oriental,March,2006,0,0
Kasai-Oriental,April,2006,0,0
Kasai-Oriental,May,2006,0,0
Kasai-Oriental,June,2006,0,0
Kasai-Oriental,July,2006,0,0
Kasai-Oriental,August,2006,0,0
Kasai-Oriental,September,2006,0,0
Kasai-Oriental,October,2006,0,0
Kasai-Oriental,November,2006,0,0
Kasai-Oriental,December,2006,0,0
Kasai-Oriental,January,2007,0,0
Kasai-Oriental,February,2007,0,0
Kasai-Oriental,March,2007,0,0
Kasai-Oriental,April,2007,0,0
Kasai-Oriental,May,2007,0,0
Kasai-Oriental,June,2007,0,0
Kasai-Oriental,July,2007,0,0
Kasai-Oriental,August,2007,0,0
Kasai-Oriental,September,2007,0,0
Kasai-Oriental,October,2007,0,0
Kasai-Oriental,November,2007,0,0
Kasai-Oriental,December,2007,0,0
Kasai-Oriental,January,2008,0,0
Kasai-Oriental,February,2008,0,0
Kasai-Oriental,March,2008,0,0
Kasai-Oriental,April,2008,0,0
Kasai-Oriental,May,2008,0,0
Kasai-Oriental,June,2008,0,0
Kasai-Oriental,July,2008,0,0
Kasai-Oriental,August,2008,0,0
Kasai-Oriental,September,2008,0,0
Kasai-Oriental,October,2008,0,0
Kasai-Oriental,November,2008,0,0
Kasai-Oriental,December,2008,0,0
Kasai-Oriental,January,2009,0,0
Kasai-Oriental,February,2009,0,0
Kasai-Oriental,March,2009,0,0
Kasai-Oriental,April,2009,0,0
Kasai-Oriental,May,2009,0,0
Kasai-Oriental,June,2009,0,0
Kasai-Oriental,July,2009,0,0
Kasai-Oriental,August,2009,0,0
Kasai-Oriental,September,2009,0,0
Kasai-Oriental,October,2009,0,0
Kasai-Oriental,November,2009,0,0
Kasai-Oriental,December,2009,0,0
Kasai-Oriental,January,2010,0,0
Kasai-Oriental,February,2010,0,0
Kasai-Oriental,March,2010,0,0
Kasai-Oriental,April,2010,0,0
Kasai-Oriental,May,2010,0,0
Kasai-Oriental,June,2010,0,0
Kasai-Oriental,July,2010,0,0
Kasai-Oriental,August,2010,0,0
Kasai-Oriental,September,2010,0,0
Kasai-Oriental,October,2010,0,0
Kasai-Oriental,November,2010,0,0
Kasai-Oriental,December,2010,0,0
Kasai-Oriental,January,2011,0,0
Kasai-Oriental,February,2011,0,0
Kasai-Oriental,March,2011,0,0
Kasai-Oriental,April,2011,0,0
Kasai-Oriental,May,2011,0,0
Kasai-Oriental,June,2011,0,0
Kasai-Oriental,July,2011,0,0
Kasai-Oriental,August,2011,0,0
Kasai-Oriental,September,2011,0,0
Kasai-Oriental,October,2011,0,0
Kasai-Oriental,November,2011,0,0
Kasai-Oriental,December,2011,0,0
Kasai-Oriental,January,2012,0,0
Kasai-Oriental,February,2012,0,0
Kasai-Oriental,March,2012,0,0
Kasai-Oriental,April,2012,0,0
Kasai-Oriental,May,2012,0,0
Kasai-Oriental,June,2012,0,0
Kasai-Oriental,July,2012,0,0
Kasai-Oriental,August,2012,0,0
Kasai-Oriental,September,2012,0,0
Kasai-Oriental,October,2012,0,0
Kasai-Oriental,November,2012,0,0
Kasai-Oriental,January,2013,0,0
Kasai-Oriental,February,2013,0,0
Kasai-Oriental,March,2013,0,0
Kasai-Oriental,April,2013,0,0
Kasai-Oriental,May,2013,0,0
Kasai-Oriental,June,2013,0,0
Kasai-Oriental,July,2013,0,0
Kasai-Oriental,August,2013,0,0
Kasai-Oriental,September,2013,0,0
Kasai-Oriental,October,2013,0,0
Kasai-Oriental,November,2013,0,0
Kasai-Oriental,December,2013,0,0
Kasai-Oriental,January,2014,0,0
Kasai-Oriental,February,2014,0,0
Kasai-Oriental,March,2014,0,0
Kasai-Oriental,April,2014,0,0
Kasai-Oriental,May,2014,0,0
Kasai-Oriental,June,2014,0,0
Kasai-Oriental,July,2014,0,0
Kasai-Oriental,August,2014,0,0
Kasai-Oriental,September,2014,0,0
Kasai-Oriental,October,2014,0,0
Kasai-Oriental,November,2014,0,0
Kasai-Oriental,December,2014,0,0
Kasai-Oriental,January,2015,0,0
Kasai-Oriental,February,2015,0,0
Kasai-Oriental,March,2015,0,0
Kasai-Oriental,April,2015,0,0
Kasai-Oriental,May,2015,0,0
Kasai-Oriental,June,2015,0,0
Kasai-Oriental,July,2015,0,0
Kasai-Oriental,August,2015,0,0
Kasai-Oriental,September,2015,0,0
Kasai-Oriental,October,2015,0,0
Kasai-Oriental,November,2015,0,0
Kasai-Oriental,December,2015,0,0
Kasai-Oriental,January,2016,0,0
Kasai-Oriental,February,2016,0,0
Kasai-Oriental,March,2016,0,0
Kasai-Oriental,April,2016,0,0
Kasai-Oriental,May,2016,0,0
Kasai-Oriental,June,2016,0,0
Kasai-Oriental,July,2016,0,0
Kasai-Oriental,August,2016,0,0
Kasai-Oriental,September,2016,0,0
Kasai-Oriental,October,2016,0,0
Kasai-Oriental,November,2016,0,0
Kasai-Oriental,December,2016,0,0
Kasai-Oriental,January,2017,0,0
Kasai-Oriental,February,2017,0,0
Kasai-Oriental,March,2017,0,0
Kasai-Oriental,April,2017,0,0
Kasai-Oriental,June,2017,0,0
Kasai-Oriental,July,2017,0,0
Kasai-Oriental,August,2017,0,0
Kasai-Oriental,September,2017,0,0
Kasai-Oriental,October,2017,0,0
Kasai-Oriental,November,2017,0,0
Kasai-Oriental,December,2017,0,0
Kasai-Oriental,January,2018,0,0
Kasai-Oriental,February,2018,0,0
Kasai-Oriental,March,2018,0,0
Kasai-Oriental,April,2018,0,0
Kasai-Oriental,May,2018,0,0
Kasai-Oriental,June,2018,0,0
Kasai-Oriental,July,2018,0,0
Kasai-Oriental,August,2018,0,0
Kasai-Oriental,September,2018,0,0
Kasai-Oriental,October,2018,0,0
Kasai-Oriental,November,2018,0,0
Kasai-Oriental,December,2018,0,0
Kasai-Oriental,January,2019,0,0
Kasai-Oriental,February,2019,0,0
Kasai-Oriental,March,2019,0,0
Kasai-Oriental,April,2019,0,0
Kasai-Oriental,May,2019,0,0
Kasai-Oriental,June,2019,0,0
Kasai-Oriental,July,2019,0,0
Kasai-Oriental,August,2019,0,0
Kasai-Oriental,September,2019,0,0
Kasai-Oriental,October,2019,0,0
Kasai-Oriental,November,2019,0,0
Kasai-Oriental,December,2019,0,0
Kasai-Oriental,January,2020,0,0
Kasai-Oriental,February,2020,0,0
Kasai-Oriental,March,2020,0,0
Kasai-Oriental,April,2020,0,0
Kasai-Oriental,May,2020,0,0
Kasai-Oriental,June,2020,0,0
Kasai-Oriental,July,2020,0,0
Kasai-Oriental,August,2020,0,0
Kasai-Oriental,September,2020,0,0
Kasai-Oriental,October,2020,0,0
Kasai-Oriental,November,2020,0,0
Kasai-Oriental,January,2021,0,0
Kasai-Oriental,February,2021,0,0
Kasai-Oriental,March,2021,0,0
Kasai-Oriental,April,2021,0,0
Kasai-Oriental,May,2021,0,0
Kasai-Oriental,June,2021,0,0
Kasai-Oriental,July,2021,0,0
Kasai-Oriental,August,2021,0,0
Kasai-Oriental,September,2021,0,0
Kasai-Oriental,October,2021,0,0
Kasai-Oriental,November,2021,0,0
Kasai-Oriental,December,2021,0,0
Kasai-Oriental,January,2022,0,0
Kasai-Oriental,February,2022,0,0
Kasai-Oriental,March,2022,0,0
Kasai-Oriental,April,2022,0,0
Kasai-Oriental,May,2022,0,0
Kasai-Oriental,June,2022,0,0
Kasai-Oriental,July,2022,0,0
Kasai-Oriental,August,2022,0,0
Kasai-Oriental,September,2022,0,0
Kasai-Oriental,October,2022,0,0
Kasai-Oriental,November,2022,0,0
Kasai-Oriental,December,2022,0,0
Kasai-Oriental,January,2023,0,0
Kasai-Oriental,February,2023,0,0
Kasai-Oriental,March,2023,0,0
Kasai-Oriental,May,2023,0,0
Kasai-Oriental,June,2023,0,0
Kasai-Oriental,July,2023,0,0
Kasai-Oriental,August,2023,0,0
Kasai-Oriental,September,2023,0,0
Kasai-Oriental,October,2023,0,0
Kasai-Oriental,November,2023,0,0
Kasai-Oriental,December,2023,0,0
Kasai-Oriental,January,2024,0,0
Kasai-Oriental,February,2024,0,0
Kasai-Oriental,March,2024,0,0
Kasai-Oriental,April,2024,0,0
Kasai-Oriental,May,2024,0,0
Kasai-Oriental,June,2024,0,0
Kasai-Oriental,July,2024,0,0
Kasai-Oriental,August,2024,0,0
Kasai-Oriental,September,2024,0,0
Kasai-Oriental,October,2024,0,0
Kasai-Oriental,November,2024,0,0
Kasai-Oriental,December,2024,0,0
Kasai-Oriental,January,2025,0,0
Kasai-Oriental,February,2025,0,0
Kasai-Oriental,March,2025,0,0
Kasai-Oriental,April,2025,0,0
Kasai-Oriental,May,2025,0,0
Kasai-Oriental,June,2025,0,0
Kasai-Oriental,July,2025,0,0
Kasai-Oriental,August,2025,0,0
Kasai-Oriental,September,2025,0,0
Kasai-Oriental,October,2025,0,0
Kasai-Oriental,November,2025,0,0
Kasai-Oriental,December,2025,0,0
Kasai-Oriental,January,2026,0,0
Kasai-Oriental,April,2023,0,0
Kasai-Oriental,May,2017,0,0
Kasai-Oriental,December,2020,0,0
Kasai-Oriental,December,2012,0,0
Haut-Katanga,January,1997,0,0
Haut-Katanga,February,1997,0,0
Haut-Katanga,March,1997,0,0
Haut-Katanga,April,1997,0,0
Haut-Katanga,May,1997,0,0
Haut-Katanga,June,1997,0,0
Haut-Katanga,August,1997,0,0
Haut-Katanga,September,1997,0,0
Haut-Katanga,October,1997,0,0
Haut-Katanga,November,1997,0,0
Haut-Katanga,December,1997,0,0
Haut-Katanga,January,1998,0,0
Haut-Katanga,February,1998,0,0
Haut-Katanga,March,1998,0,0
Haut-Katanga,April,1998,0,0
Haut-Katanga,May,1998,0,0
Haut-Katanga,June,1998,0,0
Haut-Katanga,July,1998,0,0
Haut-Katanga,August,1998,0,0
Haut-Katanga,September,1998,0,0
Haut-Katanga,October,1998,0,0
Haut-Katanga,November,1998,0,0
Haut-Katanga,December,1998,0,0
Haut-Katanga,January,1999,0,0
Haut-Katanga,February,1999,0,0
Haut-Katanga,March,1999,0,0
Haut-Katanga,April,1999,0,0
Haut-Katanga,May,2005,28,0
Haut-Katanga,January,2007,0,0
Haut-Katanga,February,2007,0,0
Haut-Katanga,March,2007,0,0
Haut-Katanga,April,2007,0,0
Haut-Katanga,May,2007,0,0
Haut-Katanga,June,2007,0,0
Haut-Katanga,July,2007,0,0
Haut-Katanga,August,2007,0,0
Haut-Katanga,September,2007,0,0
Haut-Katanga,October,2007,0,0
Haut-Katanga,November,2007,0,0
Haut-Katanga,December,2007,0,0
Haut-Katanga,January,2008,0,0
Haut-Katanga,February,2008,0,0
Haut-Katanga,March,2008,0,0
Haut-Katanga,April,2008,0,0
Haut-Katanga,May,2008,0,0
Haut-Katanga,June,2008,0,0
Haut-Katanga,July,2008,0,0
Haut-Katanga,August,2008,0,0
Haut-Katanga,September,2008,0,0
Haut-Katanga,October,2008,0,0
Haut-Katanga,November,2008,0,0
Haut-Katanga,December,2008,0,0
Haut-Katanga,January,2009,0,0
Haut-Katanga,February,2009,0,0
Haut-Katanga,March,2009,0,0
Haut-Katanga,April,2009,0,0
Haut-Katanga,May,2009,0,0
Haut-Katanga,June,2009,0,0
Haut-Katanga,July,2009,0,0
Haut-Katanga,August,2009,0,0
Haut-Katanga,September,2009,0,0
Haut-Katanga,November,2009,0,0
Haut-Katanga,December,2009,0,0
Haut-Katanga,January,2010,0,0
Haut-Katanga,February,2010,0,0
Haut-Katanga,March,2010,1,0
Haut-Katanga,April,2010,0,0
Haut-Katanga,May,2010,0,0
Haut-Katanga,June,2010,0,0
Haut-Katanga,July,2010,1,0
Haut-Katanga,August,2010,0,0
Haut-Katanga,September,2010,0,0
Haut-Katanga,October,2010,1,0
Haut-Katanga,November,2010,0,0
Haut-Katanga,December,2010,0,0
Haut-Katanga,January,2011,0,0
Haut-Katanga,February,2011,0,0
Haut-Katanga,March,2011,0,0
Haut-Katanga,April,2011,0,0
Haut-Katanga,May,2011,0,0
Haut-Katanga,June,2011,0,0
Haut-Katanga,July,2011,0,0
Haut-Katanga,August,2011,0,0
Haut-Katanga,September,2011,0,0
Haut-Katanga,October,2011,0,0
Haut-Katanga,November,2011,0,0
Haut-Katanga,January,2012,0,0
Haut-Katanga,February,2012,1,0
Haut-Katanga,March,2012,0,0
Haut-Katanga,April,2012,1,0
Haut-Katanga,May,2012,0,0
Haut-Katanga,June,2012,0,0
Haut-Katanga,August,2012,0,0
Haut-Katanga,September,2012,0,0
Haut-Katanga,October,2012,0,0
Haut-Katanga,November,2012,3,0
Haut-Katanga,December,2012,2,0
Haut-Katanga,February,2013,5,0
Haut-Katanga,March,2013,0,0
Haut-Katanga,April,2013,10,0
Haut-Katanga,May,2013,0,0
Haut-Katanga,June,2013,0,0
Haut-Katanga,August,2013,0,0
Haut-Katanga,September,2013,0,0
Haut-Katanga,November,2013,2,0
Haut-Katanga,December,2013,2,0
Haut-Katanga,January,2014,1,0
Haut-Katanga,February,2014,1,0
Haut-Katanga,March,2014,6,0
Haut-Katanga,May,2014,0,0
Haut-Katanga,June,2014,0,0
Haut-Katanga,July,2014,1,0
Haut-Katanga,August,2014,0,0
Haut-Katanga,October,2014,0,0
Haut-Katanga,December,2014,1,0
Haut-Katanga,January,2015,0,0
Haut-Katanga,February,2015,0,0
Haut-Katanga,March,2015,0,0
Haut-Katanga,April,2015,0,0
Haut-Katanga,May,2015,0,0
Haut-Katanga,June,2015,0,0
Haut-Katanga,July,2015,0,0
Haut-Katanga,September,2015,1,0
Haut-Katanga,October,2015,1,0
Haut-Katanga,November,2015,2,0
Haut-Katanga,January,2016,1,0
Haut-Katanga,February,2016,0,0
Haut-Katanga,March,2016,0,0
Haut-Katanga,April,2016,0,0
Haut-Katanga,June,2016,0,0
Haut-Katanga,September,2016,0,0
Haut-Katanga,October,2016,0,0
Haut-Katanga,November,2016,0,0
Haut-Katanga,December,2016,0,0
Haut-Katanga,January,2017,0,0
Haut-Katanga,February,2017,1,0
Haut-Katanga,April,2017,0,0
Haut-Katanga,May,2017,0,0
Haut-Katanga,June,2017,0,0
Haut-Katanga,July,2017,0,0
Haut-Katanga,August,2017,0,0
Haut-Katanga,September,2017,0,0
Haut-Katanga,October,2017,0,0
Haut-Katanga,November,2017,0,0
Haut-Katanga,December,2017,0,0
Haut-Katanga,January,2018,0,0
Haut-Katanga,February,2018,0,0
Haut-Katanga,March,2018,0,0
Haut-Katanga,April,2018,0,0
Haut-Katanga,May,2018,0,0
Haut-Katanga,June,2018,0,0
Haut-Katanga,July,2018,0,0
Haut-Katanga,August,2018,0,0
Haut-Katanga,September,2018,0,0
Haut-Katanga,October,2018,0,0
Haut-Katanga,November,2018,0,0
Haut-Katanga,December,2018,0,0
Haut-Katanga,January,2019,0,0
Haut-Katanga,February,2019,0,0
Haut-Katanga,March,2019,0,0
Haut-Katanga,April,2019,0,0
Haut-Katanga,May,2019,0,0
Haut-Katanga,June,2019,0,0
Haut-Katanga,July,2019,0,0
Haut-Katanga,August,2019,0,0
Haut-Katanga,September,2019,0,0
Haut-Katanga,October,2019,0,0
Haut-Katanga,November,2019,0,0
Haut-Katanga,December,2019,0,0
Haut-Katanga,January,2020,0,0
Haut-Katanga,February,2020,0,0
Haut-Katanga,March,2020,0,0
Haut-Katanga,April,2020,0,0
Haut-Katanga,May,2020,0,0
Haut-Katanga,June,2020,0,0
Haut-Katanga,July,2020,0,0
Haut-Katanga,August,2020,0,0
Haut-Katanga,September,2020,0,0
Haut-Katanga,October,2020,0,0
Haut-Katanga,November,2020,0,0
Haut-Katanga,December,2020,0,0
Haut-Katanga,January,2021,0,0
Haut-Katanga,February,2021,0,0
Haut-Katanga,March,2021,0,0
Haut-Katanga,April,2021,0,0
Haut-Katanga,May,2021,0,0
Haut-Katanga,June,2021,0,0
Haut-Katanga,July,2021,0,0
Haut-Katanga,August,2021,0,0
Haut-Katanga,September,2021,0,0
Haut-Katanga,October,2021,0,0
Haut-Katanga,December,2021,0,0
Haut-Katanga,January,2022,1,0
Haut-Katanga,February,2022,2,0
Haut-Katanga,March,2022,1,0
Haut-Katanga,April,2022,0,0
Haut-Katanga,May,2022,1,0
Haut-Katanga,June,2022,0,0
Haut-Katanga,July,2022,0,0
Haut-Katanga,August,2022,0,0
Haut-Katanga,September,2022,0,0
Haut-Katanga,October,2022,0,0
Haut-Katanga,November,2022,0,0
Haut-Katanga,December,2022,0,0
Haut-Katanga,January,2023,1,0
Haut-Katanga,February,2023,0,0
Haut-Katanga,March,2023,0,0
Haut-Katanga,April,2023,0,0
Haut-Katanga,May,2023,0,0
Haut-Katanga,June,2023,0,0
Haut-Katanga,July,2023,0,0
Haut-Katanga,August,2023,0,0
Haut-Katanga,September,2023,0,0
Haut-Katanga,October,2023,0,0
Haut-Katanga,November,2023,0,0
Haut-Katanga,December,2023,0,0
Haut-Katanga,February,2024,0,0
Haut-Katanga,March,2024,0,0
Haut-Katanga,April,2024,0,0
Haut-Katanga,May,2024,0,0
Haut-Katanga,July,2024,0,0
Haut-Katanga,August,2024,0,0
